data_execucao,fonte,empresa,numero_pncp,modalidade,orgao,objeto,valor_estimado,data_encerramento,dias_restantes,municipio,uf,link
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,15126437000305-1-002860/2026,Pregão - Eletrônico,EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES - EBSERH,"Pregão eletrônico SRP nº 54/2026 -  aquisição de medicamentos MEDICAMENTOS GRANDES E PEQUENOS VOLUMES, a fim de atender as necessidades do Hospital de Clínicas da Universidade Federal de Uberlândia-MG (HC-UFU/EBSERH), Unidade Gestora (UG)156654, por um período de 12 (doze) meses, conforme especificações e demais condições estabelecidas neste instrumento.",,2026-08-20,15,Uberlândia,MG,https://pncp.gov.br/app/editais/15126437000305/2026/2860
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,18715383000140-1-000501/2026,Pregão - Eletrônico,MUNICIPIO DE BELO HORIZONTE,Registro de preços para aquisição de MEDICAMENTOS PADRONIZADOS I,,2026-08-10,5,Belo Horizonte,MG,https://pncp.gov.br/app/editais/18715383000140/2026/501
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,19876424000142-1-000087/2026,Pregão - Eletrônico,MUNICIPIO DE IPATINGA,"Aquisição de MEDICAMENTOS MANIPULADOS destinados ao atendimento de pacientes assistidos pela atenção hospitalar da rede pública municipal de Ipatinga, conforme condições, quantidades e exigências estabelecidas no edital e seus anexos",51538.64,2026-08-10,5,Ipatinga,MG,https://pncp.gov.br/app/editais/19876424000142/2026/87
2026-08-05 12:32,empresa,Drogaria Costa & Costa de Barbacena,07276220000191-1-000018/2026,Dispensa de Licitação,FUNDACAO DE PARQUES MUNICIPAIS E ZOOBOTANICA,"Aquisição de medicamentos humanos, para serem utilizados na prevenção e tratamento de doenças nos animais do plantel do Jardim Zoológico,para atender às necessidades dos parques e do Jardim Zoológico da Fundação de Parques Municipais e Zoobotânica (FPMZB).",60562.62,2026-08-12,7,Belo Horizonte,MG,https://pncp.gov.br/app/editais/07276220000191/2026/18
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,16782211000163-1-000032/2026,Pregão - Eletrônico,SERVICO AUTONOMO DE AGUA E ESGOTO,"[LICITANET] - CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE LICENÇA  DE SOLUÇÃO DE SOFTWARE DE SEGURANÇA DO TIPO ENDPOINT DETECTION AND RESPONSE (EDR), INCLUINDO FORNECIMENTO DE LICENÇAS, CONSOLE DE GERENCIAMENTO EM NUVEM (SAAS), PROTEÇÃO AVANÇADA CONTRA MALWARE, RANSOMWARE E AMEAÇAS DO TIPO ZERO-DAY, COM FUNCIONALIDADES DE DETECÇÃO E RESPOSTA EM TEMPO REAL, ANÁLISE COMPORTAMENTAL, PROTEÇÃO DE ARQUIVOS, WEB E E-MAIL, CONTROLE DE DISPOSITIVOS, FIREWALL INTEGRADO, RELATÓRIOS GERENCIAIS, SUPORTE TÉCNICO, ATUALIZAÇÕES CONTÍNUAS E TREINAMENTO DA EQUIPE DE TI, PELO PERÍODO DE 36 MESES.",8438.5,2026-08-18,13,Formiga,MG,https://pncp.gov.br/app/editais/16782211000163/2026/32
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18715474000185-1-000037/2026,Pregão - Eletrônico,MUNICIPIO DE IGARAPE,"Registro de preços para futura e eventual aquisição de materiais de escritório, destinados a atender às demandas da Secretaria Municipal de Administração e Recursos Humanos, bem como das demais secretarias, conforme quantitativos e especificações estabelecidos neste instrumento.",,2026-08-24,19,Igarapé,MG,https://pncp.gov.br/app/editais/18715474000185/2026/37
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,24179426000112-1-000083/2026,Pregão - Eletrônico,MUNICIPIO DE LAMIM,"Constitui o objeto da presente licitação o registro de preços para futura e eventual contratação de empresa especializada na prestação de serviços de aerolevantamento fotogramétrico, mapeamento móvel 360°LiDAR, atualização do cadastro imobiliário e da planta de valores genéricos, bem como a implantação de plataforma de geoprocessamento na modalidade SaaS, incluindo serviços de suporte técnico, treinamento e hospedagem de dados georreferenciados para o Município de LamimMG.",577332.61,2026-08-11,6,Lamim,MG,https://pncp.gov.br/app/editais/24179426000112/2026/83
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18158642000189-1-000026/2026,Pregão - Eletrônico,MUNICIPIO DE IRAI DE MINAS,"[LICITANET] - AQUISIÇÃO DE MATERIAIS, EQUIPAMENTOS, ACESSÓRIOS E ARTIGOS DESTINADOS À PRÁTICA DE ATIVIDADES ESPORTIVAS, RECREATIVAS, DE TREINAMENTO FUNCIONAL, ARTES MARCIAIS, CAPOEIRA E DEMAIS ATIVIDADES FÍSICAS, BEM COMO DE TROFÉUS, MEDALHAS E OUTROS ITENS, PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE ESPORTE, LAZER E TURISMO, CONFORME QUANTIDADES, CARACTERÍSTICAS E ESPECIFICAÇÕES CONSTANTES NO TERMO DE REFERÊNCIA – ANEXO I DESTE EDITAL",756185.56,2026-08-10,5,Iraí de Minas,MG,https://pncp.gov.br/app/editais/18158642000189/2026/26
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18025940000109-1-000191/2026,Pregão - Eletrônico,MUNICIPIO DE ITAJUBA,REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA MINISTRAÇÃO DE CURSO DE BRIGADA DE INCENDIO E EMPRESA ESPECIALIZADA PARA REALIZAR TESTES DE ESTANQUEIDADE PARA ATENDER DIVERSAS SECRETARIAS DA PREFEITURA MUNICIPAL  DE ITAJUBÁ- SEMED- SEMAD- SEMSA- SEMAPA,79554.88,2026-08-12,7,Itajubá,MG,https://pncp.gov.br/app/editais/18025940000109/2026/191
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18593111000114-1-000046/2026,Pregão - Eletrônico,MUNICIPIO DE ABADIA DOS DOURADOS,"[LICITANET] - Aquisição de mobiliários, equipamentos, materiais pedagógicos e brinquedos permanentes destinados ao centro municipal de educação infantil “Monsenhor Josias Tolentino de Araújo”, PROINFÂNCIA do município de Abadia dos Dourados – MG, conforme Termo de Referência. Fonte de Recurso: Plano de Ações Articuladas (PAR) nº. Processo 23400000976202370.",102105.66,2026-08-10,5,Abadia dos Dourados,MG,https://pncp.gov.br/app/editais/18593111000114/2026/46
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,17955386000198-1-000163/2026,Pregão - Eletrônico,MUNICIPIO DE CAMBUQUIRA,"Registro de Preços para futura e eventual contratação de empresa especializada na prestação de serviços de remoção intermunicipal de pacientes por meio de Ambulância UTI Móvel Tipo D, na modalidade Base a Base, destinada ao atendimento dos usuários do Sistema Único de Saúde – SUS do Município de Cambuquira/MG, compreendendo a disponibilização de veículo devidamente equipado, equipe especializada e todos os recursos necessários à execução dos serviços, conforme especificações, quantitativos e co",243700.0,2026-08-11,6,Cambuquira,MG,https://pncp.gov.br/app/editais/17955386000198/2026/163
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,11592737000167-1-000027/2026,Pregão - Eletrônico,CONSORCIO INTERMUNICIPAL DE SAUDE DE UBA E REGIAO - SIMSAUDE,"[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO CONTINUADA DE LICENCIAMENTO OU LOCAÇÃO DE SOLUÇÃO INTEGRADA DE SOFTWARE DE GESTÃO PÚBLICA, INTEGRALMENTE ACESSÍVEL VIA WEB, ABRANGENDO CONTABILIDADE PÚBLICA, TESOURARIA, PATRIMÔNIO, COMPRAS, LICITAÇÕES E CONTRATOS, ALMOXARIFADO, FOLHA DE PAGAMENTO E GERENCIAMENTO DE FROTAS. A SOLUÇÃO DEVERÁ INCLUIR IMPLANTAÇÃO, PARAMETRIZAÇÃO, CONVERSÃO E MIGRAÇÃO INTEGRAL DOS DADOS, TREINAMENTO, HOSPEDAGEM, SUPORTE TÉCNICO, MANUTENÇÃO CORRETIVA, ADAPTATIVA E EVOLUTIVA, ATUALIZAÇÃO LEGAL E TECNOLÓGICA, SEGURANÇA, CÓPIAS DE SEGURANÇA, PORTABILIDADE E TRANSIÇÃO CONTRATUAL. A IMPLANTAÇÃO E A MIGRAÇÃO DEVERÃO SER CONCLUÍDAS NO PRAZO MÁXIMO DE 15 DIAS CORRIDOS, SEM INTERRUPÇÃO DAS ROTINAS ADMINISTRATIVAS E CONTÁBEIS DO CONSÓRCIO",103080.48,2026-08-10,5,Ubá,MG,https://pncp.gov.br/app/editais/11592737000167/2026/27
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,17316563000196-1-000035/2026,Pregão - Eletrônico,BELO HORIZONTE CAMARA MUNICIPAL,"Contratação de solução integrada de Gestão de Pessoas e Folha de Pagamento e serviços necessários para implantação, integração, treinamento, sustentação, manutenção e suporte",9260186.0,2026-08-13,8,Belo Horizonte,MG,https://pncp.gov.br/app/editais/17316563000196/2026/35
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18128231000140-1-000114/2026,Pregão - Eletrônico,MUNICIPIO DE SENADOR FIRMINO,"Contratação de empresa especializada para cessão de direito de uso (locação), implantação, migração de dados, treinamento e suporte técnico de sistema informatizado de Gestão Pública Integrada, em plataforma 100% web (nuvem), nos termos da tabela abaixo.",126690.0,2026-08-11,6,Senador Firmino,MG,https://pncp.gov.br/app/editais/18128231000140/2026/114
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,21406451000101-1-000032/2026,Pregão - Eletrônico,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA AMAG,"CONSTITUI OBJETO O REGISTRO DE PREÇOS VISANDO A CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE SOLUÇÃO INTEGRADA DE BUSCA, LEVANTAMENTO, INVENTÁRIO, DOCUMENTAÇÃO, REGISTRO, REAVALIAÇÃO E GESTÃO DE BENS INCLUINDO FORNECIMENTO, INSTALAÇÃO E CONFIGURAÇÃO DE SISTEMAS E EQUIPAMENTOS DE LEITURA FIXOS E MÓVEIS, FORNECIMENTO E FIXAÇÃO DAS ETIQUETAS, EMISSÃO DE LAUDOS DE AVALIAÇÃO, GESTÃO CONTINUADA E SERVIÇOS DE IMPLANTAÇÃO E TREINAMENTO PARA ATENDER FUTURAS DEMANDAS DOS 30 MUNICÍPIOS FILIADOS AO CONSÓRCIO PÚBLICO CIMAG",75055314.01,2026-08-10,5,Caxambu,MG,https://pncp.gov.br/app/editais/21406451000101/2026/32
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18094805000107-1-000030/2026,Pregão - Eletrônico,MUNICIPIO DE CIPOTANEA,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ASSESSORIA E CONSULTORIA NA GESTÃO DE RECURSOS, CONVÊNIOS, CONTRATOS DE REPASSE, TRANSFERÊNCIAS ESPECIAIS, INSTRUMENTOS CONGÊNERES E CAPTAÇÃO DE RECURSOS JUNTO AOS ÓRGÃOS DA ADMINISTRAÇÃO PÚBLICA FEDERAL E ESTADUAL, ABRANGENDO TODAS AS ETAPAS RELACIONADAS À PROPOSIÇÃO, CELEBRAÇÃO, FORMALIZAÇÃO, EXECUÇÃO, FISCALIZAÇÃO, ACOMPANHAMENTO, MONITORAMENTO, PRESTAÇÃO DE CONTAS, EMISSÃO DE PARECERES TÉCNICOS, ANÁLISE DOCUMENTAL E ORIENTAÇÃO ADMINISTRATIVA.",64021.08,2026-08-11,6,Cipotânea,MG,https://pncp.gov.br/app/editais/18094805000107/2026/30
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18338830000199-1-000081/2026,Pregão - Eletrônico,MUNICIPIO DE IAPU,"CONTRATAÇÃO DE EMPRESA PARA A AQUISIÇÕES DE VÉICULOS 0 KM, CONFORME TRANSFERÊNCIA DE RECURSOS FINANCEIROS DO PROGRAMA ESPECIAL DE SAÚDE DO RIO DOCE, E RESOLUÇÕES SES N° 11.028, SES 11.032, SES 11.042 DE 2026, PARA COMPOR A FROTA DA SECRETARIA MUNICIPAL DE SAÚDE, CONFORME TERMO DE REFERÊNCIA.",1252213.27,2026-08-10,5,Iapu,MG,https://pncp.gov.br/app/editais/18338830000199/2026/81
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,19718394000146-1-000043/2026,Pregão - Eletrônico,MUNICIPIO DE SANTANA DOS MONTES,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA CONFECÇÃO E FORNECIMENTO DE PRÓTESES DENTÁRIAS EM ATENDIMENTO AS DEMANDAS DA SECRETARIA DE SAÚDE DE SANTANA DOS MONTES-MG (RECURSOS FEDERAIS E EMENDAS IMPOSITIVAS MUNICIPAIS),67500.0,2026-08-11,6,Santana dos Montes,MG,https://pncp.gov.br/app/editais/19718394000146/2026/43
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18334276000171-1-000072/2026,Pregão - Eletrônico,MUNICIPIO DE BOM JESUS DO GALHO,Contratação de empresa fornecimento de equipamento tipo TABLET para atender as necessidades da Secretaria Municipal de Saúde com recursos do Acordo Judicial para reparação integral e definitiva relativa ao rompimento da barragem de Fundão – Programa Especial de Saúde do Rio Doce,,2026-08-10,5,Bom Jesus do Galho,MG,https://pncp.gov.br/app/editais/18334276000171/2026/72
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,19259951000108-1-000049/2026,Pregão - Eletrônico,MUNICIPIO DE CAPELA NOVA,"Aquisição de Implementos Agrícolas destinados ao atendimento das demandas do Setor de Agricultura do Município de Capela Nova/MG, com recursos provenientes da Transferência Especial nº 1491003146/2026.",128211.0,2026-08-11,6,Capela Nova,MG,https://pncp.gov.br/app/editais/19259951000108/2026/49
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18602078000141-1-000063/2026,Pregão - Eletrônico,MUNICIPIO DE LAGOA FORMOSA,"[LICITANET] - Registro de preços para futura e eventual aquisição de troféus e medalhas destinados à premiação em eventos, projetos, concursos, competições e demais atividades promovidas ou apoiadas pela Administração Pública Municipal de Lagoa Formosa/MG, exclusiva para participação de ME, EPP e Equiparadas.",74671.06,2026-08-11,6,Lagoa Formosa,MG,https://pncp.gov.br/app/editais/18602078000141/2026/63
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,19875046000182-1-000099/2026,Pregão - Eletrônico,MUNICIPIO DE CORONEL FABRICIANO,"Futura e eventual prestação de serviços de arbitragem, para atender as demandas operacionais na realização de eventos esportivos, corridas, caminhadas, atividades recreativas, torneios e campeonatos de diversas modalidades esportivas, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,2026-08-10,5,Coronel Fabriciano,MG,https://pncp.gov.br/app/editais/19875046000182/2026/99
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,24359333000170-1-000122/2026,Pregão - Eletrônico,MUNICIPIO DE SALINAS,[Portal de Compras Públicas] - Contratação de empresa especializada para ministrar curso de formação de Brigada de Incêndio Orgânica,47502.0,2026-08-11,6,Salinas,MG,https://pncp.gov.br/app/editais/24359333000170/2026/122
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18685438000116-1-000061/2026,Pregão - Eletrônico,MUNICIPIO DE PIEDADE DO RIO GRANDE,Contratação de empresa especializada para ministrar curso de Formação de Brigadistas de Incêndio destinado aos servidores da Secretaria Municipal de Educação do Município de Piedade do Rio Grande/MG,21910.0,2026-08-11,6,Piedade do Rio Grande,MG,https://pncp.gov.br/app/editais/18685438000116/2026/61
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18128231000140-1-000115/2026,Pregão - Eletrônico,MUNICIPIO DE SENADOR FIRMINO,"Contratação de empresa especializada para prestação de serviços técnicos profissionais de cessão de uso (locação), manutenção, suporte técnico e
atualização de software de Gestão Tributária em ambiente web (cloud computing), destinado ao gerenciamento da arrecadação municipal e emissão de Nota Fiscal de Serviços Eletrônica (NFSe), incluindo implantação, migração integral da base de dados, treinamento dos usuários e suporte técnico contínuo.",20659.08,2026-08-12,7,Senador Firmino,MG,https://pncp.gov.br/app/editais/18128231000140/2026/115
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,17899717000110-1-000124/2026,Pregão - Eletrônico,MUNICIPIO DE ARCEBURGO,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO E INSTALAÇÃO DO SISTEMA DE AQUECIMENTO PARA A PISCINA NO CENTRO DE ESPORTES E LAZER DAVID LONGO NA CIDADE DE ARCEBURGO/MG, INCLUINDO TODOS OS EQUIPAMENTOS, ACESSÓRIOS, MATERIAIS, MÃO DE OBRA ESPECIALIZADA E DEMAIS INSUMOS NECESSÁRIOS PARA O PERFEITO FUNCIONAMENTO DO SISTEMA, ATRAVÉS DOS RECURSOS ORIUNDOS DO FUMTUR.",19300.0,2026-08-17,12,Arceburgo,MG,https://pncp.gov.br/app/editais/17899717000110/2026/124
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18241745000108-1-000066/2026,Concorrência - Eletrônica,MUNICIPIO DE PASSOS,"Abertura de Processo Licitatório para contratação de empresa especializada para a execução da obra de reforma da quadra Giovanni Maia, localizada às margens da Rodovia MG-146 - trecho Passos/São João Batista do Glória, s/n, no município de Passos/MG.RECURSO LIVRE",695600.22,2026-09-15,41,Passos,MG,https://pncp.gov.br/app/editais/18241745000108/2026/66
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,18296665000150-1-000043/2026,Concorrência - Eletrônica,MUNICIPIO DE MORADA NOVA DE MINAS,"CONTRATAÇÃO DE EMPRESA(S) ESPECIALIZADA(S) PARA EXECUÇÃO DE OBRAS DE CONSTRUÇÃO DE PONTES SOBRE OS CÓRREGOS DO ALFORGES, ARROZAL E RIACHO E IMPLANTAÇÃO DE TRAVESSIAS COM ADUELAS DE CONCRETO SOBRE O CÓRREGO PALMEIRAS E NA GROTA DA CAPELINHA, COM RECURSOS DO ACORDO DE REPARAÇÃO – PROGRAMA DE REPARAÇÃO SOCIECONÔMICA – PROJETOS PARA BACIA DO PARAOPEBA, CONFORME SOLICITAÇÃO DA SECRETARIA MUNICIPAL DE APOIO INSTITUCIONAL E PROJETOS.",626835.65,2026-08-20,15,Morada Nova de Minas,MG,https://pncp.gov.br/app/editais/18296665000150/2026/43
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,17935388000115-1-000093/2026,Concorrência - Eletrônica,MUNICIPIO DE CAREACU,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA RECAPEAMENTO ASFÁLTICO NAS RUAS ANTÔNIO FLORÊNCIO NOGUEIRA, RAUL PEREIRA PINTO, PREFEITO RENATO MARQUES ADAMI, JOAQUIM P. SILVA E MARIANA LEITE SOUZA, NO MUNICÍPIO DE CAREAÇU/MG, COM RECURSOS PROVENIENTES DA EMENDA PARLAMENTAR Nº 202644540004, CONFORME PLANO DE AÇÃO Nº 09032026-097877/2026, INCLUINDO A CONTRAPARTIDA DO MUNICÍPIO, NAS CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS",585342.78,2026-08-20,15,Careaçu,MG,https://pncp.gov.br/app/editais/17935388000115/2026/93
2026-08-05 12:32,empresa,J.L. TREINAMENTOS E CONSULTORIA LTDA,19875046000182-1-000103/2026,Concorrência - Eletrônica,MUNICIPIO DE CORONEL FABRICIANO,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão-de-obra, materiais e equipamentos necessários, para execução de serviços de perfurações de poços artesianos, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos e Secretaria de Governança Educacional e Cultura, tendo como fonte receita, Transferências do Fundeb – Complementação da União – VAAT, Transferências do Fundeb – Complementação da União – VAAR  e Recursos não Vinculados de Impostos.",4103250.0,2026-08-24,19,Coronel Fabriciano,MG,https://pncp.gov.br/app/editais/19875046000182/2026/103
